Question	Answer	Source	Metadata
Should I buy a new boat?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Do you think I should sing a song?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I buy a new car? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Do you think I should go to the store?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Do you think I should go for a run?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Do you think I should do that?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Do you think I should do it?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Do you think I should ask him out?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Do you think I should ask her out?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Do you think I need a haircut? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Do I need to go outside? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Do I need to brush my teeth?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Do you think I should watch a movie?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I drink soda?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I get a part-time job?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I get a new job?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I get a haircut?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I find a new roommate? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I find a new apartment?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I eat vegan?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I eat Thai food?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I eat Mexican food?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I buy a house?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I drink water?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I quit working?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I drink coffee?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I do my homework? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I comb my hair? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I call my sister?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I call my mom? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I call my dad? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I call my brother?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I buy coffee? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I buy a new house? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I eat Chinese food?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What should I make for breakfast	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I post to Instagram?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Where should I go on a trip?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Where should I go next? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What would you do if you were me?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What song should I sing?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What song should I listen to?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What should I wear today? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What should I say?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Where would you go if you were me?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What should I make for dinner? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Who should I ask out?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What should I have for lunch? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What should I have for dinner?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What should I have for breakfast?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What should I eat for lunch?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What should I eat for dinner?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What should I eat for breakfast?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What should I do?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What should I do this morning?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What should I do this afternoon?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What should I make for lunch?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Would you go for a run if you were me?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Would you try if you were me?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Would you travel if you were me?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Would you text him if you were me?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Would you text her if you were me?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Would you take a trip if you were me?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Would you stay home if you were me?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Would you play a game if you were me?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Would you go vegan if you were me?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Where should I go on vacation?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Would you go to school if you were me?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What should I be when I grow up?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Would you get bangs if you were me?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Would you do yoga if you were me?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Would you do it if you were me?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Would you ask them out if you were me?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Who would you vote for if you were me?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Who should I live with?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Who should I hang out with?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Who should I bunk with?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Who should I ask to prom? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Would you go to work if you were me?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I study abroad? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I try out for soccer?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I travel?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I throw a party? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I text him?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I text her?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I take the bus?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I take it?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I take a walk? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What should I do next? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I take a sick day? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I tweet?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I stay home sick? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I stay home from work? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I start a business?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I skip school?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I skip class?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I ride my bike?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I ride my bike to work? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I read a book?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Would you watch a movie if you were me?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I take a trip?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I vote republican?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
Should I quit my job? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What movie should I watch?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What game should I play?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What else should I try? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What do you think I should do?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What am I supposed to try? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What am I supposed to do? 	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
What am I allowed to say?	I wouldn?ÇÖt know how to advise about this.	qna_stockbuzz_Professional	editorial:stockbuzz
